ID,Text,Comment
Tutorial.HousingAndPopulation.GrowPopulation,"Biber pflanzen sich nur fort, wenn es freie Wohnraumplätze gibt. Bei den Rustikalruten werden für die Nachwuchsplanung zwei Erwachsene und ein freier Platz benötigt.","The Tip is optional if there's no special name for beaver children in your language. If that's the case, remove this part."
Tutorial.HousingAndPopulation.Lodges,"Zwei Biber sind besser als einer! Mit Häusern wird das Wohlbefinden deiner Biber gesteigert und deine Rustikalruten können sich vermehren.

Freie Wohnraumplätze werden automatisch von Bibern belegt.",Folktails is the same as faction as Faction.Folktails.DisplayName
Tutorial.Introduction.Description,"Willkommen bei Timberborn! Dieses Tutorial hilft dir dabei, dich im Ödland zurechtzufinden und die ersten Tage zu überleben.

Du lernst die Nutzung der Werkzeuge, die zum Aufbau einer florierenden Bibergemeinschaft benötigt werden.

Mit jedem Fortschritt werden hier neue Tipps angezeigt.",
Tutorial.MarkPlantables,Pflanzen: {0} ({1}/{2}),"{0} stands for resource name {1} stands for number of marked resource tiles {2} stands for number of tiles to mark with resource. This is used in a goal description with the verb in active voice, for example 'Plant: Carrot (0/5)'."
Tutorial.MarkTrees,"Markiere Bäume, die gefällt werden sollen.",
Tutorial.PlaceBuilding,Platzieren: {0} ({1}/{2}),"{0} stands for building name {1} stands for number of built buildings {2} stands for number of buildings to build. This is used in a goal description with the verb in active voice, for example 'Place: Warehouse (0/5)'."
Tutorial.PowerAndPlanks,Energie und Bretter,
Tutorial.PowerAndPlanks.LumberMill,"Es wird Zeit, Bretter zu produzieren!

Baue ein Sägewerk direkt neben dem Wasserrad. Du kannst es auch weiter entfernt bauen und durch Antriebswellen mit dem Wasserrad verbinden.

Tipp: Viele Gebäude, wie z. B. Sägewerke und Hütten, können Energie aneinander weitergeben, wenn sie Wand an Wand platziert werden. Dann sind keine Antriebswellen erforderlich!","Planks is the same as Good.Plank.PluralDisplayName, LumberMill is the same as Building.LumberMill.DisplayName, Water Wheel is the same as Building.WaterWheel.DisplayName, Power Shafts is the same as Building.PowerShaft.DisplayName, Lodge is the same as Building.Lodge.DisplayName"
Tutorial.PowerAndPlanks.WaterWheel,"Fortschrittlichere Gebäude benötigen Energie, die Biber bevorzugt aus dem Fluss beziehen.

Platziere ein Wasserrad in fließendem Wasser an einem Flussufer.",Water Wheel is the same as Building.WaterWheel.DisplayName
Tutorial.PowerBuilding,Mit Energie versorgen: {0} ({1}/{2}),"{0} stands for building name {1} stands for number of powered buildings {2} stands for number of buildings to power. This is used in a goal description with the verb in active voice, for example 'Power: Lumber Mill (0/1)'."
Tutorial.Progress,({0}/{1}),{0} stands for number of achieved goals {1} stands for total number of goals
Tutorial.Science,Wissenschaft,Header of the tutorial section that covers the science
Tutorial.Science.AccumulateScience,Sammeln: Wissenschaftspunkte ({0}/{1}),"{0} stands for amount of Science Points accumulated, {1} stands for amount needed"
Tutorial.Science.Inventor,"Biber sind die Ingenieure der Tierwelt. Es ist Zeit, ihre Lumberpunk-Träume wahr werden zu lassen.

Baue einen Erfinder, um Wissenschaftspunkte zu produzieren.","Inventor is the same as Building.Inventor.DisplayName, Science Points is the same as Science.SciencePoints"
Tutorial.Science.SciencePoints,"Lass den Erfinder erstmal arbeiten.

Wenn du genügend Wissenschaftspunkte gesammelt hast, geben wir sie aus, um fortschrittlichere Gebäude freizuschalten.","Inventor is the same as Building.Inventor.DisplayName, Science Points is the same as Science.SciencePoints"
Tutorial.Science.Unlock,Freischalten: {0},{0} stands for the name of the building to unlock
Tutorial.SelectGood,Festlegen: {0} für {1} {2},{0} stands for building name {1} stands for good name {2} stands for Tutorial.Progress. This is used in a goal description with the verb in active voice. for example 'Set: Warehouse to Bread (0/5)'.
Tutorial.Storage,Lagerplätze,
Tutorial.Storage.Pile,"Viele Gebäude verfügen über einen gewissen Lagerplatz, der jedoch schnell gefüllt ist.

Baue einen großen Stapel, um mehr Rohholz zu lagern.

Jedes Lager kann nur ein einziges Gut lagern. Du kannst das gelagerte Gut festlegen, nachdem du das Gebäude ausgewählt hast.","Large Pile is the same as Building.LargePile.DisplayName, Logs is same as Good.Log.PluralDisplayName"
Tutorial.Storage.Tanks,Alle Flüssigkeiten werden in Tanks gelagert. Dazu gehört auch unser gepumptes Wasser.,"Small Tank is the same as Building.SmallTank.DisplayName, Water is same as Good.Water.DisplayName"
Tutorial.Storage.Warehouses,"Bereiten wir zu guter Letzt noch einen Lagerplatz für Beeren vor. Außerdem sollten wir uns auf die anstehende Karottenernte vorbereiten.

Wie viele andere abgepackte Güter wird auch Nahrung in Lagerhäusern aufbewahrt.","Berries is the same as Good.Berries.PluralDisplayName, Carrot is the same as in Good.Carrot.DisplayName"
Tutorial.Tutorial,Tutorial,
Tutorial.WaterAndFood,Wasser und Nahrung,
Tutorial.WaterAndFood.Farmhouse,"Langfristig brauchen wir nährstoffreichere Nahrung. Errichte ein Bauernhaus, um Nutzpflanzen anzubauen und zu ernten.

Wie bei Fahnen ist auch beim Bauernhaus die Reichweite begrenzt.

Tipp: Pausiere bestimmte Gebäude, wenn du nicht genügend Arbeiter hast. Wähle dazu ein Gebäude aus und klicke auf die Pausentaste.",Farmhouse is the same as in Building.Farmhouse.DisplayName
Tutorial.WaterAndFood.Gatherer,"Neben Wasser brauchen Biber Nahrung.

Sammler pflücken automatisch Beeren in Reichweite der Sammlerfahne. Diese Reichweite wird beim Platzieren der Fahne angezeigt.

Errichte eine Sammlerfahne in der Nähe von Blaubeersträuchern.","Berries is the same as Good.Berries.PluralDisplayName, Gatherer Flag is the same as Building.GathererFlag.DisplayName, Blueberry Bushes refers to NaturalResource.Blueberry.DisplayName"
Tutorial.WaterAndFood.MarkCarrots,"Bauern arbeiten erst dann, wenn du ihnen sagst, was und wo sie pflanzen sollen.

Benutze das Werkzeug „Nutzpflanzen anpflanzen“, um ein Karottenfeld zu bestimmen.

Nutzpflanzen müssen auf bewässertem, grünem Boden gepflanzt werden, sonst trocknen sie aus und gehen ein.","Plant Crops is the same as in ToolGroups.FieldsPlanting, Carrot is the same as in Good.Carrot.DisplayName"
Tutorial.WaterAndFood.WaterPump,"Biber brauchen Wasser zum Überleben.

Baue eine Wasserpumpe, um die stetige Trinkwasserzufuhr zu sichern. Denke daran, die Pumpe mit einem Bezirkszentrum zu verbinden.","Water Pump is the same as Building.WaterPump.DisplayName, District Center is the same as Building.DistrictCenter.DisplayName"
Tutorial.Wellbeing,Wohlbefinden,
Tutorial.Wellbeing.Beaver,"Du kannst sehen, welche Auswirkungen deine Handlungen auf deine Biber haben.

Wähle einen Biber aus, indem du auf ihn klickst. Es wird ein Fenster angezeigt, in dem du sein aktuelles Wohlbefinden, seine Eigenschaften und seine Bedürfnisse sehen kannst.

Bestimmte Bedürfnisse können negative Werte erreichen, die zu schwerwiegenden Nachteilen oder gar zum Tod führen.",Well-being is the same as Wellbeing.DisplayName
Tutorial.Wellbeing.Campfire,"Das Wohlbefinden ist ein Wert, der angibt, wie zufrieden ein Biber ist. Es beeinflusst drei Eigenschaften: Arbeitsgeschwindigkeit, Bewegungsgeschwindigkeit und Lebensdauer.

Eine der Hauptmethoden zur Steigerung des Wohlbefindens sind Attraktionen. Attraktionen sind Gebäude, in die Biber gehen, wenn sie nicht arbeiten.","Well-being is the same as Wellbeing.DisplayName, working speed is the same Bonus.WorkingSpeed, movement speed is the same as Bonus.MovementSpeed, lifespan refers to Bonus.LifeExpectancy"
Tutorial.Wellbeing.OpenWellbeingPanel,Öffne das Fenster „Wohlbefinden“,Keep similar to KeyBinding.OpenWellbeingPanel
Tutorial.Wellbeing.SelectBeaver,Wähle einen Biber und überprüfe seine Bedürfnisse,
Tutorial.Wellbeing.Shrub,"Das Wohlbefinden wird auch durch Dekorationen erhöht. Biber suchen diese nicht gezielt auf, daher solltest du Dekorationen in der Nähe der Orte platzieren, an denen sich deine Siedler aufhalten.

Ein Strauch ist die einfachste Dekoration, und Biber freuen sich über jedes bisschen Grün.","Well-being is the same as Wellbeing.DisplayName, Shrub is the same as Building.Shrub.DisplayName"
Tutorial.Wellbeing.WellbeingPanel,"Bei Bibern kommt es auf die gesamte Gesellschaft an. Das durchschnittliche Wohlbefinden deiner Siedlung wird oben links auf deinem Bildschirm angezeigt.

Klicke darauf, um dir einen Überblick über alle Bedürfnisse zu verschaffen. Das Leben im Ödland lässt sich auf viele Wege erträglicher gestalten.",Well-being is the same as Wellbeing.DisplayName
Tutorial.Wood,Holz,
Tutorial.Wood.ConnectLumberjacks,"Jedes Gebäude mit einem Eingang muss durch einen Pfad mit einem Bezirkszentrum verbunden sein. Wenn du ein Gebäude auswählst, ist dessen Eingang durch einen Pfeil gekennzeichnet.

Baue Pfade, um die Holzfällerfahnen mit dem Bezirkszentrum zu verbinden.","Lumberjack Flag is the same as Building.LumberjackFlag.DisplayName, District Center is the same as Building.DistrictCenter.DisplayName, Paths refers to Building.Path.DisplayName"
Tutorial.Wood.FinishLumberjacks,"Die Fahnen werden nur gebaut, wenn sie sich im Baubereich des Bezirks befinden.

Wähle das Bezirkszentrum aus, um den Baubereich zu sehen. Du kannst ihn erweitern, indem du Pfade mit dem Eingang des Bezirkszentrums verbindest.","Flags referers to Lumberjack Flag as in Building.LumberjackFlag.DisplayName, District Center is the same as Building.DistrictCenter.DisplayName, Paths refers to Building.Path.DisplayName"
Tutorial.Wood.MarkTrees,"Holzfäller fällen nur Bäume in Bereichen, die zum Fällen markiert sind.

Die Bäume müssen sich innerhalb der Reichweite einer Holzfällerfahne befinden. Wähle eine Fahne aus, um ihre Reichweite zu sehen.

Verwende jetzt das Werkzeug „Fällbereich markieren“. Halte die Maustaste gedrückt, um mehrere Felder auf einmal auszuwählen.","Lumberjacks refers to workers working in Building.LumberjackFlag.DisplayName, Lumberjack Flag is the same as Building.LumberjackFlag.DisplayName. Mark Tree Cutting Area tool is the same as TreeCuttingSelectionTool.Title"
Tutorial.Wood.PlaceLumberjacks,"Jede Bibersiedlung braucht Rohholz, und nicht zu knapp. Bäume können nur von Holzfällern gefällt werden.

Baue Holzfällerfahnen in der Nähe von Bäumen.","Logs is same as Good.Log.PluralDisplayName, Lumberjack Flag is the same as Building.LumberjackFlag.DisplayName"
UnstableCore.ExplosionRadius,Explosionsradius,Label of a field that allows to set explosion radius of an unstable core.
Water.Strength,Kraft,Followed by a number which tells how much water a water source produces
WaterInputCoordinates.Depth,Tiefe,Depth reached by the water input building (e.g. a water pump).
WaterInputCoordinates.Limit,Grenzwert,Depth limit of the water input building (e.g. a water pump).
WaterMover.Unfiltered,Ungefiltert,"Tooltip for a toggle, that decides what kind of fluid should be pumped: unfiltered, water or badwater"
WaterOpacity.Visibility.Hide,Wasser ausblenden,Tooltip for button hiding water
WaterOpacity.Visibility.Show,Wasser anzeigen,Tooltip for button showing water
Weather.Badtide,Faulwasserflut,Name of toxic hazard season during which all rivers turn into badwater instead of water. Ideally the name should refer to Good.Badwater.DisplayName and follow its pattern. Please read the comment for Good.Badwater.DisplayName for a complete description of what badwater is.
Weather.BadtideEndedNotification,Faulwasserflut ist vorüber,Notification that shows up when a badtide season ends. Badtide should be the same as Weather.Badtide.
Weather.BadtideStartedNotification,Faulwasserflut hat begonnen,Notification that shows up when a badtide season starts. Badtide should be the same as Weather.Badtide.
Weather.CycleAndDayLong,"Zyklus {0}, Tag {1}","Example usage: 'Cycle 2, day 5'."
Weather.CycleAndDayShort,Tag {0}–{1},Example usage: 'Day 2-5'.
Weather.CycleBegins,Zyklus {0} beginnt,"Shown as a message when new cycle begins, {0} stands for cycle number, example usage: 'Cycle 4 begins'."
Weather.Drought,Dürre,
Weather.DroughtEndedNotification,Dürre ist vorüber,A notification that a drought has ended.
Weather.DroughtStartedNotification,Dürre hat begonnen,A notification that a drought has begun.
Weather.Notification.BadtideApproaching,Faulwasserflut steht bevor,Tooltip of weather panel shown when a badtide season is approaching. Badtide should be the same as Weather.Badtide.
Weather.Notification.BadtideInProgress,Faulwasserflut dauert an,Tooltip of weather panel shown when a badtide season is in progress. Badtide should be the same as Weather.Badtide.
