ID,Text,Comment
Toggle.State.Off,no,Indication in tooltip about toggle state. For example 'Prioritize building by haulers: off'
Toggle.State.On,sì,Indication in tooltip about toggle state. For example 'Prioritize building by haulers: on'
Toggle.State.Open,Aperto,Indication in tooltip about toggle state. For example 'Status: Open'
ToolGroups.Decoration,Decorazioni,Buildings and objects that are for decoration
ToolGroups.Demolishing,Demolisci edifici e risorse,
ToolGroups.DistrictManagement,Gestione distretto,"Toolbar category for buildings used for district management - that includes builders, moving goods and making new districts"
ToolGroups.FieldsPlanting,Pianta colture,This is in active voice as in 'to plant crops'
ToolGroups.Food,Cibo,Buildings pertaining to growing and production of food
ToolGroups.ForestryPlanting,Pianta alberi e cespugli,This is in active voice
ToolGroups.Housing,Abitazioni,Buildings that beavers can live in
ToolGroups.Landscaping,Modifica del territorio,Buildings that allow changes to land such as Dams or Dynamite
ToolGroups.MapEditor,Editor della mappa,Objects specific to map editor such as starting point or water source
ToolGroups.MapEditorObjects,Oggetti,
ToolGroups.MapEditorResources,Risorse,
ToolGroups.MapEditorWater,Acqua,
ToolGroups.Metal,Metallo,Buildings that allow to collect and produce with metal
ToolGroups.Monuments,Monumenti,Awe-inspiring statues and fantastic contraptions
ToolGroups.NaturalOverhangs,Sporgenze naturali,Name for the category grouping natural/rock overhangs in the toolbar.
ToolGroups.Other,Altro,Buildings that don't fit in other categories
ToolGroups.Paths,Strade e strutture,"Buildings that are made to be built and walked upon or to support other buildings such as paths, stairs and platforms"
ToolGroups.Power,Energia,Buildings that produce and transfer power
ToolGroups.Priority,Assegna priorità,This is in active voice
ToolGroups.Ruins,Rovine,Group for different types of ruin objects
ToolGroups.Science,Scienza,Buildings that produce Science points
ToolGroups.Storage,Stoccaggio,Buildings that store goods and resources
ToolGroups.TreeCutting,Taglia alberi,This is in active voice
ToolGroups.Water,Acqua,Buildings that gather and store water.
ToolGroups.Wood,Legno,Buildings that allow gathering and producing using wood
TopBar.Badwater,Malacqua,A group of goods. Please keep short.
TopBar.Food,Cibo,A group of goods. Please keep short.
TopBar.Ingredients,Ingredienti,Please keep short.
TopBar.Logs,Tronchi,A group of goods. Please keep short.
TopBar.Materials,Materiali,A group of goods. Please keep short.
TopBar.Nothing,Nulla,A group of goods. Please keep short.
TopBar.Science,Scienza,A group of goods. Please keep short.
TopBar.Water,Acqua,A group of goods. Please keep short.
TreeCuttingSelectionTool.Description,Usa questo strumento per contrassegnare le aree dove tagliare gli alberi.,Doesn't have to use a personal verb
TreeCuttingSelectionTool.Title,Contrassegna l’area dove tagliare gli alberi,
TreeCuttingUnselectionTool.Description,Usa questo strumento per deselezionare le aree dove tagliare gli alberi.,Doesn't have to use a personal verb
TreeCuttingUnselectionTool.Title,Deseleziona l’area in cui tagliare gli alberi,
Tutorial.Basics,Informazioni di base,Header of the tutorial section that covers the basic concepts
Tutorial.Basics.ManagePause,È possibile mettere il gioco in pausa in qualsiasi momento per valutare la situazione e pianificare le azioni successive.,
Tutorial.Basics.ManageSpeed,Puoi anche accelerare la velocità di gioco per ridurre i tempi di inattività mentre i castori lavorano o dormono.,
Tutorial.Basics.MoveCamera,"Per prima cosa, diamo un'occhiata a quest'area.",
Tutorial.Basics.MoveCameraDown,Sposta visuale indietro,
Tutorial.Basics.MoveCameraLeft,Sposta visuale a sinistra,
Tutorial.Basics.MoveCameraRight,Sposta visuale a destra,
Tutorial.Basics.MoveCameraUp,Sposta visuale in avanti,
Tutorial.Basics.Pause,Metti in pausa,
Tutorial.Basics.RotateCamera,Ora ruota la visuale.,
Tutorial.Basics.RotateCameraLeft,Ruota la visuale a sinistra,
Tutorial.Basics.RotateCameraRight,Ruota la visuale a destra,
Tutorial.Basics.SetSpeed1,Imposta la velocità a >,> shouldn't be removed as it is the symbol for normal speed on UI button.
Tutorial.Basics.SetSpeed2,Imposta la velocità a >>,>> shouldn't be removed as it is the symbol for fast speed on UI button.
Tutorial.Basics.SetSpeed3,Imposta la velocità a >>>,>>> shouldn't be removed as it is the symbol for very fast speed on UI button.
Tutorial.Basics.Unpause,Riprendi la partita,
Tutorial.Basics.ZoomCamera,Puoi anche scegliere di osservare i tuoi castori da vicino o avere una visuale panoramica dell'intero insediamento.,
Tutorial.Basics.ZoomCameraIn,Avvicina visuale,
Tutorial.Basics.ZoomCameraOut,Allontana visuale,
Tutorial.Building,Costruisci: {0} ({1}/{2}),"{0} stands for building name {1} stands for number of built buildings {2} stands for number of buildings to build. This is used in a goal description with the verb in active voice, for example 'Build: Warehouse (0/5)'."
Tutorial.ConnectBuilding,Collega: {0} ({1}/{2}),"{0} stands for building name {1} stands for number of buildings connected with paths {2} stands for number of buildings to connect. This is used in a goal description with the verb in active voice, for example 'Connect: Lumberjack Flag (0/2)'."
Tutorial.Continue,Continua,
Tutorial.Disable,Disattiva tutorial,
Tutorial.DisablePrompt,"Vuoi davvero disattivare il tutorial?
Puoi sempre riattivarlo nelle impostazioni.",
Tutorial.Finish,Chiudi,
Tutorial.Forestry,Forestazione,
Tutorial.Forestry.Forester,"Ai castori serve una fonte stabile di tronchi. Ovvio, no?

Sblocca il guardaboschi utilizzando i Punti Scienza prodotti dal tuo inventore. Dopodiché, posizionalo nell'area dove vuoi piantare alberi.","Logs is the same as Good.Log.PluralDisplayName, Inventor is the same as Building.Inventor.DisplayName, Science Points is the same as Science.SciencePoints, Forester is the same as Building.Forester.DisplayName"
Tutorial.Forestry.MarkBirchesForPlanting,"Usa lo strumento Pianta alberi e cespugli e metti a dimora qualche betulla. Crescono velocemente e sono un'ottima scelta per un insediamento appena nato.

Proprio come le colture, gli alberi crescono solo su aree verdi e irrigue.

Ricordati di contrassegnare l'area di coltivazione per farli abbattere!","Plant Trees and Bushes is the same as ToolGroups.ForestryPlanting, Birches is the same as NaturalResource.Birch.DisplayName"
Tutorial.GoodLuck,Buona fortuna!,
Tutorial.GoodLuck.Description,"Ben fatto! Hai gettato le basi per una grande città. Ma fai attenzione, perché la vera sfida inizia ora.

Costruisci la tua prima diga. Progetta nuove tecnologie. Fai crescere la tua popolazione e tienila in vita.

Se ce la farai, questa terra arida diventerà il paradiso dei castori. Diversamente, andai incontro allo stesso destino degli esseri umani.",Dam refers to Building.Dam.DisplayName
Tutorial.HousingAndPopulation,Abitazioni e popolazione,
Tutorial.HousingAndPopulation.BeaverBirth,Alleva un cucciolo,If there's no special name for beaver children in your language use 'have a child'.
Tutorial.HousingAndPopulation.GrowPopulation,"I castori possono riprodursi solo se ci sono slot abitativi disponibili. I Codalesta hanno bisogno di due adulti e uno slot vuoto perché avvenga la magia.

Curiosità: i piccoli di castoro sono detti cuccioli.","The Tip is optional if there's no special name for beaver children in your language. If that's the case, remove this part."
Tutorial.HousingAndPopulation.Lodges,"Due castori sono meglio di uno! Le abitazioni migliorano il benessere dei castori e consentono alla popolazione dei Codalesta di crescere.

I castori raggiungono autonomamente gli slot abitativi disponibili.",Folktails is the same as faction as Faction.Folktails.DisplayName
Tutorial.Introduction.Description,"Ti diamo il benvenuto in Timberborn! In questo tutorial ti mostreremo come essere incisivi in una landa desolata e sopravvivere ai primi giorni.

Imparerai a utilizzare gli strumenti necessari per costruire una prosperosa comunità di castori.

Man mano che seguirai i passaggi, i suggerimenti appariranno qui.",
Tutorial.MarkPlantables,Pianta: {0} ({1}/{2}),"{0} stands for resource name {1} stands for number of marked resource tiles {2} stands for number of tiles to mark with resource. This is used in a goal description with the verb in active voice, for example 'Plant: Carrot (0/5)'."
Tutorial.MarkTrees,Contrassegna gli alberi da abbattere.,
Tutorial.PlaceBuilding,Posiziona: {0} ({1}/{2}),"{0} stands for building name {1} stands for number of built buildings {2} stands for number of buildings to build. This is used in a goal description with the verb in active voice, for example 'Place: Warehouse (0/5)'."
Tutorial.PowerAndPlanks,Energia e assi,
Tutorial.PowerAndPlanks.LumberMill,"È giunto il momento di produrre delle assi!

Costruisci una segheria di fianco al mulino ad acqua. Oppure costruiscila in un punto più distante e collegala al mulino ad acqua con degli alberi energetici.

Suggerimento: molti edifici, come le segherie e i capanni, possono trasportare l'energia una volta posizionati gli uni accanto agli altri. Non ti servirà nessun albero energetico!","Planks is the same as Good.Plank.PluralDisplayName, LumberMill is the same as Building.LumberMill.DisplayName, Water Wheel is the same as Building.WaterWheel.DisplayName, Power Shafts is the same as Building.PowerShaft.DisplayName, Lodge is the same as Building.Lodge.DisplayName"
Tutorial.PowerAndPlanks.WaterWheel,"Gli edifici più avanzati richiedono energia, e ai castori piace ricavare energia dal fiume.

Posiziona un mulino ad acqua in acqua corrente, lungo la riva.",Water Wheel is the same as Building.WaterWheel.DisplayName
Tutorial.PowerBuilding,Alimenta: {0} ({1}/{2}),"{0} stands for building name {1} stands for number of powered buildings {2} stands for number of buildings to power. This is used in a goal description with the verb in active voice, for example 'Power: Lumber Mill (0/1)'."
Tutorial.Progress,({0}/{1}),{0} stands for number of achieved goals {1} stands for total number of goals
Tutorial.Science,Scienza,Header of the tutorial section that covers the science
Tutorial.Science.AccumulateScience,Accumula: Punti Scienza ({0}/{1}),"{0} stands for amount of Science Points accumulated, {1} stands for amount needed"
Tutorial.Science.Inventor,"I castori sono gli ingegneri del mondo animale. È giunto il momento di dare vita alle loro idee post-apocalittiche.

Costruisci un inventore per ricavarne Punti Scienza.","Inventor is the same as Building.Inventor.DisplayName, Science Points is the same as Science.SciencePoints"
Tutorial.Science.SciencePoints,"Lasciamo l'inventore al suo lavoro.

Una volta accumulati abbastanza Punti Scienza, potremo spenderli per sbloccare edifici più avanzati.","Inventor is the same as Building.Inventor.DisplayName, Science Points is the same as Science.SciencePoints"
